"gender","genderID","height","weight","shoeSize","schoolYear","studyHr","GPA","ACT","pets","siblings","speed","cash","sleep","shoeNums","ageMother","ageFather","random","love","charity","movie","favTV1","favTV2","section"
"Male","Male",75,212,12,"Senior",4,3.6,34,3,1,80,40,8,5,47,47,10,"few",67,"Hoosiers","Big Bang Theory","Blacklist","Stat100_ONL"
"Female","Female",67,195,7,"Sophomore",3,3.1,31,3,3,121,120,7,15,55,55,8,"few",75,"Pitch Perfect","Greys","Jane the Virgin","Stat100_ONL"
"Male","Male",69,154,9,"Freshman",2,3.5,34,1,0,100,100,8,15,45,47,8,"few",1,"None","Black Mirror","Narcos","Stat100_ONL"
"Female","Female",67,120,8,"Sophomore",5,3.6,30,3,0,40,15,8,14,48,48,7,"one",50,"Flipped","Friends","Dexter","Stat100_ONL"
"Female","Female",66,140,8,"Sophomore",4,3.1,23,5,2,82,0,7,15,52,53,3,"few",9,"Friday Night Lights","Gilmore Girls","Game of Thrones","Stat100_ONL"
"Female","Female",75,100,6.5,"Freshman",2.5,4,26,2,1,85,15,6.5,6,48,51,2,"one",42,"Forrest Gump","Korean dramas","Sherlock","Stat100_ONL"
"Male","Male",68,160,10.5,"Freshman",1.5,3,33,0,2,90,80,7.5,5,50,50,9,"none",99,"Good Will Hunting","Game of Thrones","none","Stat100_ONL"
"Female","Female",63,140,7.5,"Sophomore",3,3.3,26,0,3,100,20,7,12,47,49,8,"few",30,"The Dark Night","Greys Anatomy","The Office","Stat100_ONL"
"Male","Male",69,165,10,"Senior",1.5,3,23,1,1,95,5,7,23,52,52,2,"few",50,"Forest Gump","Friends","Sons of Anarchy","Stat100_ONL"
"Female","Female",62,100,6,"Sophomore",2,3.5,28,0,1,45,15,8,15,50,50,6,"one",100,"none","friends","the office","Stat100_ONL"
"Male","Male",73,160,10.5,"Senior",4,3.5,33,0,2,130,100,7,3,51,53,7,"dozens",90,"Blue Velvet","Game of Thrones","Silicon Valley","Stat100_ONL"
"Female","Female",62,130,7.5,"Freshman",4,3.8,33,0,1,0,100,8,6,46,45,8,"few",10,"Flipped","running man","conan show","Stat100_ONL"
"Female","Female",66,188,8.5,"Freshman",6,3.9,26,1,2,92,50,6,40,51,60,8,"one",30,"Guardians of the Galaxy 2","South Park","Parks and Recreation","Stat100_ONL"
"Male","Male",73,170,11.5,"Junior",3.5,3.8,24,10,4,140,8,6,8,64,64,7,"thousands",100,"Interstellar","Shameless","How I Met Your Mother","Stat100_ONL"
"Female","Female",64,114,7.5,"Freshman",5,3.7,30,1,1,87,40,6,13,50,51,3,"few",50,"Grown Ups","Sherlock Homles","Grey's Anatomy","Stat100_ONL"
"Female","Other",62,165,8,"Junior",10,3.4,26,1,1,100,200,6,8,52,60,6,"few",90,"Kill Bill","Game of Thrones","Outlander","Stat100_ONL"
"Male","Male",67,217,12,"Junior",7.5,4,33,0,1,95,15,6,7,58,56,1,"dozens",95,"none","Rick and Morty","none","Stat100_ONL"
"Male","Male",72,186,11,"Junior",1,3.7,30,0,2,120,200,7.5,5,51,52,1,"dozens",50,"Interstellar","Game of Thrones","Blue Mountain State","Stat100_ONL"
"Male","Male",68,145,8.5,"Junior",5,4,24,0,1,80,25,7,10,48,53,3,"few",10,"Get Out","none","none","Stat100_ONL"
"Male","Male",74,220,12,"Sophomore",4,3.5,29,0,0,155,50,6.5,14,43,48,6,"none",50,"Big Fish","Rick and Morty","Futurama","Stat100_ONL"
"Female","Female",82,109,7,"Senior",4,3.6,32,7,1,0,53,9,14,51,51,7,"none",13,"spider man","none","none","Stat100_ONL"
"Female","Female",63,92,6.5,"Junior",6,3.9,33,2,0,0,0,6,9,43,43,6,"one",5,"Gone with the Wind","none","none","Stat100_ONL"
"Female","Female",65,112,6.5,"Freshman",4,3.8,26,1,2,0,700,5.5,9,47,50,5,"few",90,"Monsters Inc.","Wannaone go","Infinite Challenge","Stat100_ONL"
"Female","Female",69,150,9,"Senior",4,3.3,24,0,9,97,69,7,10,59,60,6,"dozens",60,"""""Good Will Hunting""""","Game of thrones","One tree hill","Stat100_ONL"
"Female","Female",68,135,10,"Junior",3,3.3,28,10,3,90,100,8,20,49,58,8,"few",50,"Edward Scissoehands","Game of Thrones","Shameless","Stat100_ONL"
"Female","Female",68,113,8,"Freshman",7,3.9,32,0,0,0,400,7,10,46,50,3,"few",0,"none","none","none","Stat100_ONL"
"Female","Female",66,116,8,"Freshman",2,4,32,0,0,0,200,7,8,49,50,6,"one",2,"Battle Wolf 2","House of Cards","Black Mirror","Stat100_ONL"
"Female","Female",64,169,8,"Sophomore",2,2.1,23,11,0,75,0,8.5,25,35,37,1,"few",55,"mean girls","bobs burgers","law and order svu","Stat100_ONL"
"Female","Female",73,165,10,"Freshman",1,3.8,31,9,2,0,50,8.5,3,41,41,9,"few",100,"""""Hot Rod""""","""""It's Always Sunny in Philadelphia""""","""""Parks & Recreation","Stat100_ONL"
"Female","Female",65,143,7.5,"Senior",4,3.4,31,0,1,100,10,7,10,55,59,10,"thousands",5,"The Artist","Sherlock","IT Crowd","Stat100_ONL"
"Female","Female",61,112,7,"Junior",2.5,3.5,31,8,2,115,3,7.5,15,56,55,8,"dozens",80,"Zootopia","The Office","The Leftovers","Stat100_ONL"
"Female","Female",65,100,7,"Senior",7,3.4,28,1,0,82,20,7,20,47,49,7,"hundreds",20,"none","the big bang theory","the good wife","Stat100_ONL"
"Male","Male",69,167,12.5,"Sophomore",1,3.8,22,2,6,100,5,8,6,57,64,10,"dozens",100,"none","Rick and Morty","Bobs Burgers","Stat100_ONL"
"Male","Male",68,140,9,"Sophomore",2,3.2,29,1,2,88,40,8,3,52,53,8,"few",20,"Titanic","Family Guy","Two and a half men","Stat100_ONL"
"Female","Female",60,95,4,"Junior",3.5,3.4,22,3,3,77,0,7,3,45,54,3,"one",50,"How to Train Your Dragon","NCIS","Sherlock","Stat100_ONL"
"Female","Female",65,135,8.5,"Sophomore",1.5,3.3,28,5,5,85,15,8,40,51,65,4,"few",75,"We are the Millers","Friends","The Office","Stat100_ONL"
"Male","Male",73,134,12,"Sophomore",1.5,3.9,33,0,1,110,8,7,2,44,48,5,"few",15,"Lord of the Rings","The Big Bang Theory","Modern Family","Stat100_ONL"
"Male","Male",71,175,10.5,"Sophomore",1,3,25,6,2,140,5,7,8,52,55,5,"few",0,"Step Brothers","Law and Order","Shameless","Stat100_ONL"
"Male","Male",69,145,9.5,"Sophomore",2,3.5,30,0,1,85,11,7.5,5,60,60,4,"few",65,"Baby Driver?","sense8","himym","Stat100_ONL"
"Female","Female",67,170,9,"Junior",4,3.1,28,7,4,100,40,6.5,10,49,49,7,"few",75,"Glory Road","Shameless","Rick and Morty","Stat100_ONL"
"Female","Female",66,240,10,"Junior",2,2,31,14,2,116,0,8,10,59,63,6,"hundreds",75,"Jurassic Park","Game of Thrones","The Walking Dead","Stat100_ONL"
"Male","Male",68,160,10,"Sophomore",5,3.7,28,9,4,120,7,6,10,41,42,3,"few",90,"Anchorman","Family Guy","The Office","Stat100_ONL"
"Female","Female",68,125,7,"Senior",3,3.5,22,3,3,100,5,8,20,49,51,9,"few",30,"Remember the Titans","Friends","Grey's Anatomy","Stat100_ONL"
"Female","Female",61,85,6,"Sophomore",2,3.7,21,0,1,90,300,6,10,60,57,1,"few",98,"the best of me","friends","one tree hill","Stat100_ONL"
"Male","Male",71,182,12,"Sophomore",3,3.3,33,0,1,105,0,7,8,55,55,7,"millions",0,"National Treasure","Breaking Bad","Desperate Housewives","Stat100_ONL"
"Male","Male",74,300,13,"Sophomore",2,2.9,27,3,1,100,80,8,10,52,56,3,"millions",50,"Miracle","New Girl","Shameless","Stat100_ONL"
"Female","Female",68,145,9,"Junior",4,3.6,26,1,2,83,5,4.5,16,48,53,3,"few",100,"None","One Tree Hill","Gossip Girl","Stat100_ONL"
"Male","Male",67,135,6.5,"Junior",2,3.2,29,1,1,0,0,8.5,4,54,57,3,"few",30,"Your Name","Daredevil","Community","Stat100_ONL"
"Female","Female",62,103,4,"Sophomore",4,2.3,20,2,11,50,150,6,30,49,65,7,"one",0,"Friday","PLL","Law & Order SVU","Stat100_ONL"
"Female","Female",60,98,6,"Junior",3.5,3.2,30,0,2,71,38,6,10,61,64,2,"one",75,"Tangled","Friends","Psych","Stat100_ONL"
"Female","Female",62,110,7,"Sophomore",3,3.8,28,0,1,93,20,8,15,50,52,7,"one",90,"Spirited Away","Heroes","None","Stat100_ONL"
"Female","Female",67,215,9.5,"Sophomore",2,3,24,2,2,90,15,7.5,10,54,56,3,"few",100,"the accountant","game of thrones","the office","Stat100_ONL"
"Female","Female",61,110,6,"Sophomore",3,2.6,31,1,1,0,20,6.5,15,57,58,4,"hundreds",70,"Dunkirk","The Great British Bakeoff","Game of Thrones","Stat100_ONL"
"Male","Male",69,154,11,"Freshman",6,3.7,29,0,0,0,1000,7,10,42,45,3,"few",30,"The Hobbit","Game of Throne","The Flash","Stat100_ONL"
"Female","Female",69,158,8.5,"Sophomore",2,3.7,31,5,1,92,100,8,20,50,50,8,"one",100,"Step Brothers","The Office","How I Met Your Mother","Stat100_ONL"
"Female","Female",62,100,7,"Sophomore",3,2.8,30,2,2,70,25,8,9,57,65,5,"one",50,"The Breakfast Club","Gossip Girl","Prison Break","Stat100_ONL"
"Female","Female",66,129,9.5,"Sophomore",4,3.5,26,4,4,80,150,7.5,10,47,48,7,"few",20,"War for the Planet of the Apes","Greys Anatomy","Vampire Diaries","Stat100_ONL"
"Female","Female",62,130,8.5,"Sophomore",3.5,2.1,26,0,1,85,45,6.5,7,53,60,3,"one",55,"Wolf of Wall Street","Rick and Morty","none","Stat100_ONL"
"Male","Male",74,190,12.5,"Sophomore",3,3.3,27,2,1,103,200,8,5,53,48,8,"few",0,"Whiplash","Game of Thrones","Rick and Morty","Stat100_ONL"
"Male","Male",72,190,10.5,"Sophomore",1.5,3,26,1,1,130,30,7,18,53,55,4,"few",10,"Step Brothers","Game of Thrones","Sopranos","Stat100_ONL"
"Male","Male",78,181,11,"Junior",2.5,4,34,4,4,27,5,6.5,6,40,38,6,"dozens",8,"STAR WAR","NONE","NONE","Stat100_ONL"
"Female","Female",63,120,7.5,"Freshman",4,3.5,26,2,2,100,50,8,15,56,54,4,"few",50,"Sex and the City","The Office","Gossip Girl","Stat100_ONL"
"Male","Male",67,160,10.5,"Sophomore",3,3.3,30,2,1,90,30,7.5,10,52,55,7,"few",30,"Miracle","One Tree Hill","Criminal Minds","Stat100_ONL"
"Male","Male",73,195,10.5,"Sophomore",2,3.2,25,20,1,120,2,8,10,50,46,7,"one",25,"American Sniper","How i met your mother","Walking Dead","Stat100_ONL"
"Male","Male",74,195,10.5,"Junior",1,2.9,24,3,2,106,5,7.5,5,64,63,7,"one",50,"kingsman","none","none","Stat100_ONL"
"Male","Male",66,195,10,"Senior",3,3.1,24,2,0,100,60,6,15,54,55,8,"few",50,"logan","the office","game of thrones","Stat100_ONL"
"Female","Female",63,117,7.5,"Sophomore",5,3.2,24,5,1,90,200,7,7,49,49,4,"few",99,"Happy Gilmore","The office","Walking dead","Stat100_ONL"
"Female","Female",66,133,8,"Sophomore",3.5,4,28,2,3,90,7,6.5,20,56,56,7,"few",55,"Up","Greys Anatomy","Friends","Stat100_ONL"
"Male","Male",71,294,13,"Senior",5,3.1,30,0,2,79,200,6,11,65,65,8,"few",100,"Frozen","SNL","Late Show","Stat100_ONL"
"Female","Female",63,140,8,"Sophomore",3,3.6,32,0,2,90,0,7.5,6,55,57,7,"few",70,"She's the Man","Grey's Anatomy","Blacklist","Stat100_ONL"
"Male","Male",68,150,9,"Sophomore",3,3.9,29,0,2,70,0,7.5,5,47,47,2,"one",50,"Avengers","""""none""""","""""none""""","Stat100_ONL"
"Female","Female",62,112,6.5,"Sophomore",1.5,3.5,27,14,2,80,0,7,3,46,65,2,"few",55,"none","fairy tail","none","Stat100_ONL"
"Male","Male",70,170,9,"Senior",4,3.1,32,0,1,140,1000,5,20,56,56,4,"dozens",30,"Dark Knight","America's Got Talent","Fool Us","Stat100_ONL"
"Male","Male",76,175,13,"Sophomore",5,3.9,28,0,2,95,90,7.5,10,48,50,3,"dozens",60,"Sandlot","Prison Break","Criminal Minds","Stat100_ONL"
"Female","Female",63,135,6.5,"Junior",5,3.4,29,0,2,108,105,6,25,55,60,5,"few",100,"Goodwill Hunting","Game of Thrones","New Girl","Stat100_ONL"
"Male","Male",72,185,11.5,"Junior",0.5,2.6,25,5,2,110,20,8,6,46,45,6,"one",20,"Wolf of Wall Street","Californication","Rick and Morty","Stat100_ONL"
"Male","Male",66,137,8.5,"Freshman",3,3.5,24,0,1,83,1000,7,6,51,53,3,"hundreds",75,"captain america civil war","law and order svu","dexter","Stat100_ONL"
"Male","Male",71,169,11,"Sophomore",1.5,3.5,28,4,4,80,90,6,5,54,54,7,"hundreds",65,"Saving Private Ryan","Game of Thrones","It's Always Sunny in Philadelphia","Stat100_ONL"
"Male","Male",69,115,10,"Sophomore",5,3.5,27,4,1,90,28,7,5,50,50,8,"one",50,"Beauty and the Beast","How I met your Mother","Friends","Stat100_ONL"
"Male","Male",70,180,10,"Sophomore",2.5,3.5,31,1,1,125,40,6,6,54,64,1,"millions",30,"Bee Movie","Game of Thrones","Family Guy","Stat100_ONL"
"Male","Male",66,90,9,"Sophomore",1.5,3.2,30,6,2,25,8,9,10,48,45,8,"dozens",10,"none","none","no","Stat100_ONL"
"Female","Female",69,153,9,"Freshman",4,4,30,1,1,0,0,6,6,61,61,8,"hundreds",60,"Train to Busan","Malcolm in the Middle","The Office","Stat100_ONL"
"Male","Male",72,207,9,"Sophomore",4,3.5,30,3,3,170,45,8,3,52,52,6,"few",100,"cries and whispers","none","none","Stat100_ONL"
"Female","Female",60,110,6,"Freshman",4,4,30,1,1,80,100,8,4,50,59,7,"few",60,"Train to Busan","Jane the Virgin","Scandal","Stat100_ONL"
"Female","Female",68,136,8,"Junior",3,3.9,29,2,2,103,5,7,15,58,58,6,"few",96,"Harry Potter","Friends","Grey's Anatomy","Stat100_ONL"
"Male","Male",75,160,11,"Sophomore",1.5,3,26,2,2,105,30,6.5,7,61,60,5,"one",60,"Step brothers","Sportscenter","Parks and Recreation","Stat100_ONL"
"Male","Male",72,215,11,"Sophomore",4,2.7,28,1,1,103,20,8,7,46,54,7,"few",25,"Ladder 49","Chicago Fire","Family Guy","Stat100_ONL"
"Male","Male",67,150,9.5,"Sophomore",2,2.6,26,2,4,110,200,7,4,46,44,1,"dozens",40,"This is the End","Parks and Recreation","Rick and Morty","Stat100_ONL"
"Male","Male",67,109,7,"Freshman",8,4,30,0,0,0,50,8.5,4,46,49,7,"one",6,"about time","game of throne","infinite challenge","Stat100_ONL"
"Female","Female",63,135,8,"Freshman",1.5,3.7,31,3,2,90,35,7.5,14,46,46,5,"dozens",90,"This is the End","Adventure Time","Rick and Morty","Stat100_ONL"
"Female","Female",64,220,11,"Junior",3.5,2.9,23,0,2,80,0,7,7,46,51,10,"few",75,"Girl's Trip","Greenleaf","Shameless","Stat100_ONL"
"Female","Female",66,150,9,"Sophomore",3,3,28,3,2,90,100,7,12,53,54,6,"few",50,"guardians of the galaxy","game of thrones","american horror story","Stat100_ONL"
"Female","Female",63,120,7,"Sophomore",5,3.4,24,0,0,0,50,8,10,46,47,6,"few",46,"none","none","how i met your mother","Stat100_ONL"
"Male","Male",76,170,12,"Junior",1,3.6,22,20,3,120,25,7,8,48,50,5,"one",40,"The Replacements","Sportscenter","The office","Stat100_ONL"
"Female","Female",62,112,6.5,"Sophomore",6,3.5,27,0,1,65,20,7,7,44,49,5,"one",10,"The Notebook","none","none","Stat100_ONL"
"Male","Male",72,190,10.5,"Junior",4,3.8,33,3,1,105,40,8.5,6,65,65,10,"thousands",95,"Star Wars Episode V: The Empire Strikes Back","Supernatural","The Magicians","Stat100_ONL"
"Male","Male",69,155,9,"Freshman",4.5,4,25,0,2,23,5,8,9,45,46,6,"few",4,"dark night","GoT","Rick n Morty","Stat100_ONL"
"Female","Female",64,124,7.5,"Sophomore",3.5,3.2,23,3,1,50,20,6,9,41,51,5,"one",75,"The Pursuit of Happiness","Jane the Virgin","Shameless","Stat100_ONL"
"Female","Female",63,105,7,"Senior",3,3.7,32,2,1,100,50,8,40,64,65,9,"few",50,"Wolf of Wall Street","The Office","Grey's Anatomy","Stat100_ONL"
"Male","Male",69,160,10.5,"Freshman",1.5,3.6,30,2,1,105,30,6,5,50,52,7,"few",99,"The Big Lebowski","Breaking Bad","Arrested Development","Stat100_ONL"
"Female","Female",63,130,7.5,"Sophomore",3.5,3.7,29,6,2,95,5,8,20,49,49,2,"few",80,"White Chicks","The Office","Grey","Stat100_ONL"
"Male","Male",70,150,11,"Sophomore",2,2.6,27,1,0,90,6,7,6,54,55,8,"few",100,"baby driver","gotham","the flash","Stat100_ONL"
"Male","Male",71,160,10,"Freshman",4,4,27,2,0,0,1000,6.5,6,45,49,6,"millions",50,"Insteller","Breaking bad","none","Stat100_ONL"
"Female","Female",68,263,9,"Junior",1.5,3.6,32,5,1,95,0,7,13,50,51,6,"one",50,"Harry Potter. All of them.","Grey's Anatomy","Jane The Virgin","Stat100_ONL"
"Female","Female",63,124,6.5,"Junior",4,3.6,25,9,4,85,35,8,25,45,45,8,"one",35,"The Incredibles","Grey's Anatomy","The Walking Dead","Stat100_ONL"
"Female","Female",62,160,7,"Sophomore",5,3,16,3,2,108,0,8,8,50,48,8,"one",0,"My Best Friends Wedding","Bobs Burgers","New Girl","Stat100_ONL"
"Male","Male",74,179,11,"Sophomore",2.5,3.4,31,2,3,105,59,8,13,56,60,5,"thousands",10,"Pulp Fiction","Office","Breaking Bad","Stat100_ONL"
"Male","Male",71,137,9.5,"Senior",4,3.5,26,0,2,90,60,8,5,41,50,6,"dozens",30,"Space Jam","Game of Thrones","Ballers","Stat100_ONL"
"Female","Female",68,190,10,"Sophomore",1.5,3.4,24,0,3,85,104,8,13,52,50,4,"one",100,"none","none","the office","Stat100_ONL"
"Female","Female",65,130,8,"Sophomore",2,3.5,24,2,1,80,400,6,30,51,52,5,"few",50,"The Notebook","Grey's Anatomy","Shameless","Stat100_ONL"
"Female","Female",68,180,10,"Sophomore",5,3.8,27,4,1,75,0,8,24,53,52,9,"one",50,"The Notebook","The Office","Shameless","Stat100_ONL"
"Female","Female",69,120,10,"Freshman",2.5,3.7,27,5,1,115,47,6.5,15,56,53,2,"few",15,"Star Wars","The Walking Dead","Archer","Stat100_ONL"
"Female","Female",65,134,7,"Freshman",1.5,3.8,28,0,2,84,0,5.5,5,44,47,4,"few",70,"Love, Rose","none","none","Stat100_ONL"
"Female","Female",65,110,7,"Junior",1.5,2.9,27,4,2,115,10,7,22,49,49,8,"hundreds",100,"Pretty in Pink","Friends","Riverdale","Stat100_ONL"
"Male","Male",71,200,11,"Freshman",2,3.7,31,3,1,110,15,6,4,55,58,6,"thousands",75,"Good Will Hunting","Mad Men","The Office","Stat100_ONL"
"Female","Female",68,122,7.5,"Sophomore",3,3.4,26,9,2,100,0,7,10,53,55,4,"few",100,"Eternal Sunshine of the Spotless Mind","Game of Thrones","Whose Line is it Anyway","Stat100_ONL"
"Male","Male",71,225,10.5,"Sophomore",5,2.5,22,0,1,0,1000,6,9,38,38,2,"one",10,"none","Narcos","The Good Willing","Stat100_ONL"
"Male","Male",74,168,12.5,"Junior",2,2.6,31,2,2,105,30,7,8,49,48,4,"dozens",50,"Forest Gump","Game of Thrones","How I Met Your Mother","Stat100_ONL"
"Female","Female",66,124,7.5,"Junior",6,3.7,34,12,3,140,0,8,25,54,60,4,"few",100,"City of Angels","Game of Thrones","Big Bang Theory","Stat100_ONL"
"Male","Male",72,165,11,"Sophomore",3,3.5,35,1,2,100,40,7,8,48,49,10,"few",75,"Anchorman","Game of Thrones","The Walking Dead","Stat100_ONL"
"Male","Male",75,155,9.5,"Freshman",3,4,32,0,1,0,1000,7,15,49,51,7,"few",90,"spider man - homecoming","none","none","Stat100_ONL"
"Female","Female",68,135,8.5,"Sophomore",2.5,3.8,35,0,4,108,0,7,40,50,50,3,"hundreds",25,"Legally Blonde","Gilmore Girls","House","Stat100_ONL"
"Female","Female",65,143,7.5,"Sophomore",3.5,3.6,30,1,2,107,0,7,10,50,51,6,"thousands",10,"Forest Gump","How I Met Your Mother","Shameless","Stat100_ONL"
"Female","Female",67,144,9,"Sophomore",10,3.9,32,3,2,100,150,6,20,53,54,8,"few",75,"21","The Office","Greys Anatomy","Stat100_ONL"
"Female","Female",68,180,9,"Sophomore",3,2.9,25,1,2,0,120,7,30,48,54,8,"one",100,"Interstellar","The Office","Love & Hip Hop Atlanta","Stat100_ONL"
"Female","Female",64,114,7.5,"Sophomore",5.5,3.9,32,4,0,0,200,6.5,10,47,53,4,"few",20,"Titanic","None","None","Stat100_ONL"
"Male","Male",69,130,9.5,"Sophomore",3,3.7,34,0,2,85,20,6.5,5,49,54,4,"dozens",85,"none","Breaking Bad","Parks and Rec","Stat100_ONL"
"Female","Female",64,159,7,"Sophomore",1.5,2.9,21,0,1,100,32,7.5,30,43,41,7,"dozens",100,"Law Abiding Citizen","Criminal Minds","How To Get Away With Murder","Stat100_ONL"
"Female","Female",66,175,9.5,"Sophomore",1.5,3.1,26,4,2,110,5,7,10,53,64,7,"few",10,"Crazy, Stupid Love","Parks and Recreation","The Nanny","Stat100_ONL"
"Male","Male",67,198,11,"Junior",4,2.8,25,0,3,100,2,7.5,4,38,41,7,"dozens",5,"La La Land","Rick and Morty","Friends","Stat100_ONL"
"Female","Female",63,110,6,"Junior",2,2.6,32,7,1,100,36,8,25,48,50,9,"dozens",10,"American History X","Game of Thrones","Malcolm in the Middle","Stat100_ONL"
"Female","Female",60,150,7,"Junior",3,3,26,10,2,85,3,9,12,50,54,4,"one",100,"Collateral Beauty","So you think you can dance","Greys Anatomy","Stat100_ONL"
"Female","Female",68,130,8,"Junior",4,3.3,28,0,4,0,23,6,10,55,61,4,"few",50,"The Count of Monte Cristo","30 Rock","Jane the Virgin","Stat100_ONL"
"Female","Female",66,160,9.5,"Sophomore",4.5,3.6,30,13,1,85,110,7,15,45,50,3,"one",60,"ice age","friends","modern family","Stat100_ONL"
"Male","Male",70,140,14,"Junior",1.5,3.3,32,8,1,110,100,7,25,54,60,7,"thousands",90,"Hidden Figures","Rupaul's Drag Race","Portlandia","Stat100_ONL"
"Female","Female",64,126,7,"Sophomore",4,3.9,21,0,1,85,0,7,40,52,50,9,"one",50,"Kill Bill","Dance Moms","Family Guy","Stat100_ONL"
"Female","Female",63,135,7,"Sophomore",1.5,3.1,24,2,3,90,0,6,15,55,58,7,"one",25,"Straight Outta Compton","Greys Anatomy","Vampire Diaries","Stat100_ONL"
"Female","Female",65,125,7.5,"Sophomore",3,2.8,29,0,1,80,110,7.5,42,45,49,7,"one",90,"Alice in Wonderland","Greys Anatomy","The Office","Stat100_ONL"
"Male","Male",75,300,13,"Freshman",1,3.9,27,7,3,130,3,6,2,47,63,7,"thousands",95,"none","Shameless","Orange is the new Black","Stat100_ONL"
"Female","Female",67,123,7.5,"Sophomore",5,3.6,30,1,1,0,200,6.5,7,53,57,8,"dozens",50,"About Time","none","none","Stat100_ONL"
"Male","Male",68,190,12,"Junior",2.5,3.9,30,30,2,115,20,6,30,47,48,7,"one",50,"Mean Girls","Parks and Rec","Spongebob Squarepants","Stat100_ONL"
"Male","Male",68,143,9.5,"Freshman",4,4,29,2,1,196,3,6.5,17,45,46,4,"hundreds",17,"Brave Hearts","NBA","NCAA","Stat100_ONL"
"Female","Female",66,110,6.5,"Freshman",6,3.5,30,0,1,0,50,7.5,10,47,49,6,"few",50,"High School Musical","Modern Family","The American Next Top Models","Stat100_ONL"
"Male","Male",68,215,10,"Sophomore",2,3.7,29,2,1,110,29,6,8,51,53,10,"one",10,"The Hateful Eight","Breaking Bad","House of Cards","Stat100_ONL"
"Male","Male",72,185,10.5,"Sophomore",2,2,29,3,3,90,2,5,3,58,55,7,"few",100,"Pulp Fiction","Bob's Burgers","The Office","Stat100_ONL"
"Male","Male",64,85,5.5,"Other",1,3,16,1,2,40,6,6,3,56,56,7,"few",75,"None","None","None","Stat100_ONL"
"Male","Male",70,230,11.5,"Senior",3,2.5,32,0,1,126,25,7,11,53,60,7,"millions",20,"Lord of the Rings","House","Suits","Stat100_ONL"
"Male","Male",75,180,12,"Senior",3,3.3,14,0,1,120,300,6,6,49,53,3,"thousands",90,"Get Out","""""none""""","""""none""""","Stat100_ONL"
"Female","Female",68,240,11,"Sophomore",4,3.5,26,8,3,85,10,8.5,15,55,57,4,"one",100,"Me before you","Bones","Blue Bloods","Stat100_ONL"
"Male","Male",70,150,10.5,"Freshman",1,3.5,31,1,1,110,0,7,4,51,51,7,"few",15,"Inception","Parks and Recreations","Rick and Morty","Stat100_ONL"
"Female","Female",65,95,7.5,"Sophomore",3,2.8,31,0,0,0,1000,10,7,49,54,5,"one",10,"harry potter","none","none","Stat100_ONL"
"Female","Female",63,100,7.5,"Freshman",2,3.7,31,0,0,0,10,8,7,43,44,8,"few",5,"black swam","none","none","Stat100_ONL"
