"gender","genderID","height","weight","shoeSize","schoolYear","studyHr","GPA","ACT","pets","siblings","speed","cash","sleep","shoeNums","ageMother","ageFather","random","love","charity","movie","favTV1","favTV2","section"
"Female","Female",62,154,6.5,"Other",0.5,3.8,33,1,1,80,20,8,10,55,55,6,"few",99,"The Winter Soldier","Brooklyn Nine-Nine","Parks and Rec","Stat100_L2"
"Female","Female",61,108,7,"Freshman",3,2.1,26,5,1,89,41,6.5,12,51,50,6,"dozens",75,"Coco","American Horror Story","Riverdale","Stat100_L2"
"Female","Female",67,175,8.5,"Freshman",1,3.9,26,6,1,90,100,8.5,15,48,50,1,"millions",100,"Bridesmaids","Parks and Recreation","The Office","Stat100_L2"
"Female","Female",65,150,8.5,"Freshman",1,3.8,28,1,0,60,10,8,20,48,48,7,"few",10,"Danish Girl","Big Bang Series","Modern Family","Stat100_L2"
"Female","Female",64,180,8.5,"Sophomore",3.5,2.7,27,0,3,95,0,6,5,47,52,5,"few",45,"None","Game of Thrones","Black","Stat100_L2"
"Male","Male",74,88,8.5,"Freshman",5.5,3.5,33,4,0,0,80,8,100,48,47,6,"few",10,"none","Keeping up with the Kardashians","Friends","Stat100_L2"
"Female","Female",65,140,5,"Freshman",5,3.3,26,1,1,90,5,7,36,54,53,7,"few",80,"none","Friends","Grey's Anatomy","Stat100_L2"
"Male","Male",70,165,10.5,"Junior",4,3,23,1,0,130,10,6,5,47,47,5,"one",75,"The Italian Job","The Simpsons","Black Mirror","Stat100_L2"
"Female","Female",69,246,11,"Sophomore",2,1.9,17,0,2,60,0,5,5,48,55,7,"none",50,"none","none","none","Stat100_L2"
"Male","Male",69,150,10,"Freshman",1.5,3.7,32,0,0,0,90,8,15,44,45,8,"few",50,"Leon","none","none","Stat100_L2"
"Male","Male",71,160,10.5,"Freshman",1.5,2.8,28,3,6,110,25,8,5,53,55,10,"few",0,"Resevoir Dogs","Community","It's always sunny in Philadelphia","Stat100_L2"
"Female","Female",65,115,8.5,"Freshman",3.5,3.6,20,4,5,45,12,7.5,7,58,64,6,"thousands",50,"None","American Horror Story","Family Guy","Stat100_L2"
"Female","Female",63,128,7.5,"Freshman",4,3.2,23,7,0,80,50,7.5,40,52,50,8,"few",85,"none","Shameless","Breaking Bad","Stat100_L2"
"Female","Female",64,104,7.5,"Sophomore",2,4,30,3,3,76,7,7.5,17,56,59,9,"few",100,"War Room","Andy Griffith","The Waltons","Stat100_L2"
"Female","Female",66,130,7.5,"Sophomore",3,3.1,23,2,1,72,0,7.5,13,50,48,7,"one",50,"Devil Wears Prada","The Office","Stranger Things","Stat100_L2"
"Female","Female",69,136,8.5,"Sophomore",1,3.6,25,2,2,75,21,7,15,56,60,7,"few",75,"Rear Window","The Office","Friends","Stat100_L2"
"Female","Female",65,145,8.5,"Freshman",3,3.8,26,1,2,130,10,8,20,47,52,8,"dozens",42,"Devil Wears Prada","The Office","Sex and the City","Stat100_L2"
"Male","Male",70,135,10.5,"Freshman",3,4,27,2,1,125,200,7,10,52,52,7,"dozens",20,"Inglorious Basterds","Narcos","Breaking Bad","Stat100_L2"
"Female","Female",69,170,10,"Freshman",1.5,4,30,1,2,80,25,7.5,15,51,54,2,"few",100,"It's a Wonderful Life","Mindy Project","Friends","Stat100_L2"
"Female","Female",65,182,8,"Freshman",4,3.8,27,3,3,85,5,9,15,46,46,2,"one",70,"Bad Moms","Pysch","Gossip Girl","Stat100_L2"
"Female","Female",63,125,8,"Junior",3.5,3.2,22,2,6,80,0,7.5,14,57,58,4,"dozens",50,"Breakfast Club","Shameless","Black Mirror","Stat100_L2"
"Female","Female",62,128,6.5,"Sophomore",1,2.7,24,7,1,100,25,7,30,42,45,4,"few",50,"Just Go with It","Sex and the City","The Office","Stat100_L2"
"Male","Male",74,250,15,"Sophomore",4,3,27,0,1,100,35,7,3,59,62,10,"one",10,"hotel rwanda","martin","South Park","Stat100_L2"
"Female","Female",68,132,8.5,"Freshman",1.5,3.7,24,0,6,105,80,7.5,30,45,45,7,"few",100,"Elf","Bones","Gossip Girl","Stat100_L2"
"Female","Female",61,113,6.5,"Sophomore",1,3,28,0,3,112,5,7,25,48,57,3,"few",40,"Lady Bird","The Following","The Office","Stat100_L2"
"Female","Female",63,160,8,"Freshman",1.5,3.6,20,1,1,80,15,7.5,15,59,59,4,"millions",10,"Lion","The End of the F**cking World","Avatar the Last Airbender","Stat100_L2"
"Female","Female",65,137,8,"Freshman",2.5,3.5,23,1,3,100,0,7,20,45,52,2,"few",50,"the blindside","one tree hill","are you the one","Stat100_L2"
"Male","Male",72,200,12,"Freshman",1,3.3,25,2,2,123,0,7,12,42,45,4,"few",25,"Remember the Titans","Game of Thrones","Shameless","Stat100_L2"
"Female","Female",62,175,7.5,"Freshman",2,3.5,27,8,4,110,11,8,20,38,43,2,"few",30,"Insidious","Shameless","Rick and Morty","Stat100_L2"
"Female","Female",66,107,6,"Freshman",5,3.9,30,3,0,100,30,8,12,53,63,7,"few",90,"La La Land","This is Us","Grey's Anatomy","Stat100_L2"
"Female","Female",64,127,7,"Freshman",5,3.3,29,5,5,0,17,7,7,47,48,8,"millions",99,"Kill Bill","The Office","Chopped","Stat100_L2"
"Female","Female",62,110,6,"Sophomore",3,2.6,23,6,2,90,13,6.5,30,40,40,4,"few",98,"Harry Potter","Friends","Grey's Anatomy","Stat100_L2"
"Male","Male",70,193,10,"Freshman",4,3.8,31,0,0,0,100,8,10,52,51,7,"few",51,"The Silence of the Lambs","Hannibal","Prison Break","Stat100_L2"
"Female","Female",61,120,7,"Freshman",0,3,23,2,3,60,45,8,15,40,39,5,"thousands",30,"Frozen","Chrisley Knows Best","American Horror Story","Stat100_L2"
"Male","Male",71,175,11,"Freshman",3,3.5,31,2,1,110,7,6,12,50,51,3,"thousands",80,"interstellar","Black Mirror","That 70's show","Stat100_L2"
"Female","Female",69,129,10,"Sophomore",0.5,3.4,32,3,2,120,0,4.5,8,49,51,5,"thousands",20,"The Village","Friends","Parks and Recreation","Stat100_L2"
"Male","Male",68,159,11.5,"Freshman",2,3,28,0,2,128,15,9,8,50,50,4,"one",25,"forest gump","sons of anarchy","the office","Stat100_L2"
"Female","Female",62,118,6.5,"Junior",3,3.9,31,1,3,100,30,7,30,43,57,2,"few",75,"The Breakfast Club","The Office","That 70's Show","Stat100_L2"
"Female","Female",64,135,6.5,"Freshman",4,4,25,5,1,101,2,7,8,41,47,8,"few",90,"Batman Dark Knight","Shameless","Friends","Stat100_L2"
"Male","Male",74,210,10.5,"Freshman",4,3.9,30,3,0,0,500,7,8,52,53,6,"few",0,"man in black","none","none","Stat100_L2"
"Female","Female",59,103,5,"Freshman",2,3.7,28,2,0,52,4,7,8,43,44,4,"few",15,"Nerve","American Horror Story","Family Guy","Stat100_L2"
"Male","Male",68,116,8,"Sophomore",1,3.4,18,30,5,102,19,8.5,3,55,52,7,"one",42,"jumper","Gifted","Flash","Stat100_L2"
"Female","Female",64,140,8,"Freshman",3,4,24,2,2,100,100,6.5,13,45,47,1,"few",80,"Shawshank Redemption","WHITE COLLAR","DEXTER","Stat100_L2"
"Male","Male",70,133,10.5,"Sophomore",2,2.3,21,0,2,0,300,8,5,44,45,7,"few",15,"Friday","Naruto","Dragon ball z","Stat100_L2"
"Male","Male",73,195,11.5,"Freshman",4.5,3.7,26,7,1,85,33,7,18,46,48,6,"hundreds",100,"Pulp Fiction","Mythbusters","Stranger Things","Stat100_L2"
"Male","Male",62,161,7.5,"Freshman",1.5,3,21,1,2,50,150,7.5,9,52,51,2,"few",100,"Up","Shameless","That 70 show","Stat100_L2"
"Male","Male",72,180,11.5,"Freshman",1,3.2,30,0,2,119,2,6,5,55,50,8,"dozens",75,"Django Unchained","Parks and Recreation","Psych","Stat100_L2"
"Female","Female",66,160,8.5,"Freshman",2.5,4,30,0,1,81,85,8.5,6,48,55,10,"hundreds",90,"We Are the Millers","Friends","New Girl","Stat100_L2"
"Male","Male",70,190,10.5,"Freshman",7,4,33,1,0,40,80,7.5,4,45,46,2,"few",20,"Iron Man 1","Jimmy Kimmel","Modern Family","Stat100_L2"
"Female","Female",61,137,6.5,"Freshman",2.5,3.7,25,2,1,70,150,6.5,8,49,50,4,"few",30,"IT","Shameless","Ouran High School Host Club","Stat100_L2"
"Female","Female",69,165,8,"Junior",3,3,16,0,3,80,0,7,13,55,53,7,"one",10,"August Rush","911","The good doctor","Stat100_L2"
"Male","Male",72,176,11,"Freshman",3,3.9,28,2,0,60,1000,7,15,47,50,10,"one",70,"The Shawshank Redemption","Agent of S.H.I.E.L.D","The Flash","Stat100_L2"
"Male","Male",67,145,8.5,"Freshman",1,3.7,29,1,2,110,100,7.5,10,44,45,3,"dozens",75,"Moneyball","The Office","Stranger Things","Stat100_L2"
"Male","Male",71,180,11.5,"Freshman",2,4,27,2,0,100,60,7.5,2,49,45,7,"hundreds",50,"Spider-Man Homecoming","The Walking Dead","Stranger Things","Stat100_L2"
"Female","Female",62,112,6,"Freshman",2,3.9,25,0,0,60,20,6,10,50,50,7,"few",15,"Love Actually","Modern Family","House Hunters","Stat100_L2"
"Female","Female",63,100,5,"Freshman",4,3.7,31,1,2,0,20,6,8,47,56,6,"few",65,"none","none","none","Stat100_L2"
"Female","Female",66,175,9.5,"Freshman",3,3.8,25,5,1,90,300,7,30,48,45,9,"few",25,"Harry Potter and the Goblet of Fire","Friends","The Fosters","Stat100_L2"
"Female","Female",63,97,6,"Freshman",3,3.7,32,0,0,0,400,7.5,13,48,47,1,"few",20,"The social network","Friends","The bigbang theory","Stat100_L2"
"Female","Female",66,115,6.5,"Freshman",5,3.7,28,3,3,85,0,8,10,56,56,4,"few",100,"none","New Girl","Parks and Recreation","Stat100_L2"
"Female","Female",67,187,9,"Freshman",1,3.6,28,7,1,50,71,6,3,52,56,6,"hundreds",10,"Wall-e","Shameless","How I Met Your Mother","Stat100_L2"
"Female","Female",68,200,9.5,"Junior",2,3,28,0,0,70,7,6,22,51,51,6,"millions",15,"Get Out","game of thrones","black mirror","Stat100_L2"
"Female","Female",65,120,8,"Freshman",1,3.2,27,25,2,85,40,8,10,45,46,3,"few",95,"captain america","friends","stranger things","Stat100_L2"
"Female","Female",67,140,9,"Freshman",2,3.8,29,0,1,100,0,8,10,58,58,9,"few",100,"Good Will Hunting","Friends","The Office","Stat100_L2"
"Male","Male",71,170,9.5,"Sophomore",3,2.2,30,0,0,0,50,6.5,3,48,50,7,"few",10,"none","none","none","Stat100_L2"
"Female","Female",65,200,9.5,"Sophomore",6,3.6,21,2,4,50,200,8,13,39,41,3,"one",50,"Best Man Holiday","Love and HipHop","The Quad","Stat100_L2"
"Female","Female",62,130,6.5,"Freshman",2.5,4,19,0,1,90,300,7.5,10,48,45,6,"few",3,"The Conjuring","Supernatural","Grey's Anatomy","Stat100_L2"
"Female","Female",68,125,9.5,"Freshman",2,3.9,26,5,2,80,20,8.5,10,44,45,7,"few",25,"Harry Potter","The Office","One Tree Hill","Stat100_L2"
"Female","Female",64,104,5.5,"Sophomore",4,3.8,28,3,0,0,0,8,25,49,48,1,"few",70,"Avatar","none","none","Stat100_L2"
"Male","Male",69,200,11,"Freshman",3,3.6,25,0,0,100,0,7,10,45,46,9,"few",50,"Forest Gump","Game of Thrones","The Office","Stat100_L2"
"Female","Female",64,123,6.5,"Freshman",7,3.8,33,0,0,0,0,7.5,16,45,47,1,"dozens",100,"NONE","NONE","NONE","Stat100_L2"
"Female","Female",65,138,9,"Freshman",5,3.5,31,0,2,90,41,7.5,9,55,59,4,"dozens",100,"none","Greys Anatomy","The office","Stat100_L2"
"Male","Male",69,177,10.5,"Freshman",1.5,4,24,2,0,97,110,6,15,50,51,7,"few",80,"coco","criminal minds","castle","Stat100_L2"
"Female","Female",61,130,7,"Freshman",5,3.6,23,0,2,0,600,7.5,12,38,39,4,"few",50,"2 Fast 2 Furious","jane the virgin","empire","Stat100_L2"
"Female","Female",70,155,11,"Freshman",2,3.8,29,1,3,85,65,8,30,50,52,4,"one",100,"Super 8","Parks and Recreation","The 100","Stat100_L2"
"Male","Male",66,144,8.5,"Freshman",4,2.9,23,1,2,170,400,6.5,6,45,50,10,"dozens",30,"King Kong","Dragon Ball Z","Attack on Titans","Stat100_L2"
"Female","Female",66,140,7.5,"Sophomore",5,3,25,0,3,65,40,6,6,55,60,2,"hundreds",98,"none","The Blacklist","Mindfield","Stat100_L2"
"Female","Female",58,89,4,"Freshman",3,3.6,27,1,6,0,14,5.5,52,36,40,6,"one",15,"Hairspray","Gossip Girl","Law & Order: SVU","Stat100_L2"
"Male","Male",72,230,12,"Sophomore",1,3.8,25,30,1,100,50,7,4,50,51,8,"dozens",0,"Jurrasic Park","JoJo's Bizarre Adventure","Hunter X Hunter","Stat100_L2"
"Female","Female",68,135,7.5,"Freshman",2.5,4,22,1,4,85,200,7.5,10,45,45,5,"one",100,"Jumanji","Gossip Girl","The Office","Stat100_L2"
"Female","Female",64,125,7.5,"Freshman",5,3.7,21,1,1,90,60,5,15,44,46,3,"one",40,"The Notebook","Game of Thrones","90210","Stat100_L2"
"Female","Female",79,110,9,"Freshman",3,3.8,31,0,0,0,200,7,7,42,46,2,"few",20,"coco","homeland","none","Stat100_L2"
"Female","Female",67,185,8.5,"Sophomore",2.5,2.9,19,0,1,120,40,8,10,48,49,5,"few",15,"Sparkle","Atlanta House Wives","Married to Medicine","Stat100_L2"
"Male","Male",82,148,9.5,"Freshman",2,3.8,32,4,1,0,8,7,11,50,50,6,"few",2,"one day","none","none","Stat100_L2"
"Female","Female",64,125,7.5,"Freshman",2.5,4,23,7,5,101,66,7.5,25,55,54,3,"few",100,"Titanic","Grey's Anatomy","Gossip Girl","Stat100_L2"
"Female","Female",67,120,9.5,"Sophomore",3,3.3,25,0,3,100,0,6,25,41,45,6,"few",40,"Pans Labyrinth","The Walking Dead","Stranger Things","Stat100_L2"
"Female","Female",63,140,6.5,"Junior",5,2.6,26,0,2,50,1,5,25,40,43,6,"one",50,"pursuit of happiness","how to get away with murder","scandal","Stat100_L2"
"Female","Female",66,218,9,"Freshman",1.5,3.3,20,2,3,50,0,5.5,25,41,42,6,"one",45,"The Notebook","Power","Greys Anatomy","Stat100_L2"
"Male","Male",69,160,10.5,"Freshman",3,3.8,25,2,1,110,0,8,9,36,35,1,"few",100,"Harry Potter","The Office","Black Mirror","Stat100_L2"
"Female","Female",66,119,7.5,"Sophomore",3,3.8,30,0,1,90,53,8.5,30,45,57,7,"few",90,"Anne of Green Gables","The Andy Griffith Show","The Waltons","Stat100_L2"
"Female","Female",64,117,7.5,"Freshman",3,3.6,20,3,4,80,100,6.5,15,45,48,3,"few",40,"The notebook","Friends","Jane the Virgin","Stat100_L2"
"Female","Female",66,120,8,"Freshman",3,4,29,3,2,60,40,8,15,50,51,2,"dozens",100,"Devil Wears Prada","Gossip Girl","The Office","Stat100_L2"
"Female","Female",66,170,6.5,"Freshman",3.5,3.9,27,1,2,100,200,7,4,48,50,6,"few",50,"Shawshank Redemption","Game of Thrones","Black Mirror","Stat100_L2"
"Female","Female",67,140,8.5,"Freshman",2,3.2,29,2,1,120,100,8,20,54,55,4,"few",100,"Lady Bird","the sopranos","parks and rec","Stat100_L2"
"Female","Female",67,138,8.5,"Sophomore",3.5,3.3,28,6,3,125,60,7,40,48,48,3,"hundreds",50,"none","the walking dead","stranger things","Stat100_L2"
"Female","Female",65,150,8,"Freshman",1.5,3.5,23,1,3,50,90,6,10,50,52,8,"one",20,"10 Things I hate about you","Greys Anatomy","One Tree Hill","Stat100_L2"
"Male","Male",67,162,8.5,"Sophomore",2.5,2.5,32,2,1,120,10,5,3,42,42,2,"few",70,"Pulp Fiction","Disjointed","Vikings","Stat100_L2"
"Female","Female",72,168,10.5,"Freshman",1,3.6,23,5,2,95,10,6,13,43,45,9,"one",35,"Conjuring 2","Pretty Little Liars","Criminal Minds","Stat100_L2"
"Female","Female",71,215,10,"Freshman",4,3.6,22,2,1,100,100,7,30,52,54,7,"dozens",90,"The Greatest Showman","The Flash","The Vampire Diaries","Stat100_L2"
"Female","Female",62,115,6.5,"Freshman",5,3.4,20,0,2,45,900,6,6,43,49,7,"few",5,"Truman show","sex and the city","black mirror","Stat100_L2"
"Male","Male",75,210,13,"Sophomore",5,3.4,31,0,1,75,0,7,8,54,49,5,"hundreds",80,"none","Game of Thrones","Rick and Morty","Stat100_L2"
"Female","Female",66,135,8.5,"Freshman",2,3.8,29,5,2,100,30,7,15,56,55,7,"dozens",80,"interstellar","breaking bad","modern family","Stat100_L2"
"Female","Female",68,159,8.5,"Freshman",5,4,30,0,2,100,0,8,15,54,58,4,"one",92,"Baby Driver","Breaking Bad","Friends","Stat100_L2"
"Female","Male",71,250,14,"Freshman",1.5,3.7,28,7,2,98,0,4,1,44,42,9,"millions",90,"Lilo and Stitch","Grey_s Anatomy","Gossip Girl","Stat100_L2"
"Female","Female",65,120,8,"Freshman",2.5,3.6,22,1,1,80,200,6.5,8,51,56,8,"millions",100,"the notebook","grey anatomy","the office","Stat100_L2"
"Male","Male",70,178,10,"Freshman",2,1.3,23,3,2,110,150,7.5,8,42,47,10,"dozens",50,"The Invisible Guest","The Punisher","Shameless","Stat100_L2"
"Female","Female",63,110,7,"Freshman",6.5,3.8,30,1,1,112,100,10,12,42,43,2,"few",50,"Silence of the Lambs","Breaking Bad","Shameless","Stat100_L2"
"Female","Female",63,100,6.5,"Freshman",6,3.7,31,0,1,85,75,6,14,54,60,4,"few",100,"Inception","It's Always Sunny in Philadelphia","Law and Order: SVU","Stat100_L2"
"Female","Female",63,107,7,"Freshman",1.5,4,32,0,1,100,45,8.5,25,50,49,1,"few",100,"Remember the Titans","The office","Modern Family","Stat100_L2"
"Female","Female",68,130,9,"Freshman",1,3.9,21,0,6,90,80,5.5,30,38,40,7,"one",10,"Takers","Love & Hip Hop","The Quad","Stat100_L2"
"Female","Female",65,179,9,"Freshman",3,3.5,29,1,1,70,130,8,20,52,57,3,"few",50,"none","Being Human","How I Met Your Mother","Stat100_L2"
"Female","Female",63,144,7,"Freshman",2,3.7,28,1,2,80,40,7,15,57,53,2,"few",55,"Romancing the Stone","Law & Order: SVU","Frasier","Stat100_L2"
"Female","Female",65,104,7,"Freshman",3,3.8,32,2,1,110,18,8,18,54,56,7,"few",90,"The Imitation Game","Suits","New Girl","Stat100_L2"
"Female","Female",62,148,7,"Freshman",2,2.3,24,1,2,104,1,8,8,37,46,5,"few",30,"None","None","None","Stat100_L2"
"Male","Male",71,210,10.5,"Junior",2,3.4,24,1,1,101,100,8.5,12,50,51,6,"one",95,"Divergent","Big Brother","X Factor","Stat100_L2"
"Female","Female",64,100,7.5,"Sophomore",0.5,3.6,33,0,1,0,200,7,3,54,55,2,"few",100,"none","none","none","Stat100_L2"
"Male","Male",74,180,13,"Junior",2,3,29,2,3,100,100,8,3,47,49,4,"one",0,"Alpha Dog","Nathan 4 You","Eric Andre","Stat100_L2"
"Female","Female",67,135,8.5,"Sophomore",4,3.7,29,0,1,70,10,7,10,50,50,5,"thousands",100,"Moulin Rouge","The Office","Bojack Horseman","Stat100_L2"
"Female","Female",61,132,7.5,"Freshman",4,3.8,30,2,0,100,20,8,20,61,50,5,"few",50,"Pulp Fiction","Friends","The Blacklist","Stat100_L2"
"Female","Female",69,150,9.5,"Freshman",0.5,3.9,31,4,1,100,50,7,11,47,48,7,"thousands",90,"spirited away","brooklyn 99","black mirror","Stat100_L2"
"Male","Male",71,190,10.5,"Freshman",3,1.6,23,0,2,30,10,9.5,8,37,38,3,"few",2,"Brotherly Love","NBA Game Time","Drake and Josh","Stat100_L2"
"Male","Male",72,185,10.5,"Sophomore",2,2.7,25,3,3,105,200,7.5,6,44,48,10,"dozens",80,"Kingsman","Boondocks","The Walking Dead","Stat100_L2"
"Female","Female",64,113,6.5,"Senior",5,3.8,29,11,1,100,0,6.5,7,58,60,7,"millions",90,"Kids","Parks & Recreation","Friends","Stat100_L2"
"Female","Female",61,115,6,"Freshman",1,4,23,0,3,0,8,7,20,40,50,5,"one",90,"none","Empire","Pretty Little Liars","Stat100_L2"
"Female","Female",68,125,10,"Freshman",4,3.6,27,1,2,90,10,6.5,9,50,52,6,"few",85,"Titanic","The Office","Friends","Stat100_L2"
"Female","Female",65,146,9,"Freshman",2,2.4,20,2,3,0,7,8,8,40,42,7,"one",50,"matilda","married to medicine","real housewives of atl","Stat100_L2"
"Female","Female",65,155,8.5,"Freshman",2.5,3.5,28,2,3,110,103,6,13,57,56,3,"few",100,"The Godfather II","Friends","Glee","Stat100_L2"
"Male","Male",76,212,13,"Freshman",3.5,3.4,29,5,4,100,30,7,4,50,63,2,"few",100,"Interstellar","Game of Thrones","The Office","Stat100_L2"
"Female","Female",69,140,9,"Freshman",3,3.8,29,1,2,100,150,7.5,10,52,52,4,"one",100,"interstellar","friends","dateline","Stat100_L2"
"Female","Female",62,108,7,"Freshman",3.5,3.4,24,0,1,80,10,6.5,6,53,51,4,"thousands",100,"Interstellar","The Walking Dead","Black Mirror","Stat100_L2"
"Male","Male",73,250,11,"Freshman",1,3.5,30,1,0,130,300,5,4,48,49,7,"few",50,"Kingsman 2","none","none","Stat100_L2"
"Female","Female",67,115,8,"Freshman",4,3.8,27,0,0,62,1000,7,15,48,51,7,"few",7,"The Choir (a French movie)","Game of Thrones","Stranger Things","Stat100_L2"
"Female","Female",60,140,7,"Freshman",4,4,34,7,2,85,60,7,15,44,46,6,"few",50,"None","Gilmore Girls","Parks and Rec","Stat100_L2"
"Female","Female",65,109,7.5,"Sophomore",3.5,3.5,22,10,4,0,80,7,12,55,59,6,"dozens",15,"13 Going on 30","Gossip Girl","Stranger Things","Stat100_L2"
"Female","Female",68,180,9.5,"Freshman",0,3.7,24,0,0,116,13,7,10,49,51,7,"one",50,"Hannah Montana: The Movie","A Different World","Grey's Anatomy","Stat100_L2"
"Female","Female",66,230,9,"Freshman",0,2.6,24,2,4,60,60,7,4,46,50,9,"one",30,"The Notebook","teen Wolf","Friends","Stat100_L2"
"Female","Female",66,150,7,"Freshman",0.5,3.7,27,2,2,110,0,6.5,17,45,45,2,"one",100,"Harry Potter","Gossip Girl","HIMYM","Stat100_L2"
"Male","Male",71,140,11,"Freshman",3,3.3,26,2,3,50,0,8,12,42,40,3,"hundreds",40,"Star Wars: The Last Jedi","The Office","Black Mirror","Stat100_L2"
"Female","Female",67,200,10,"Sophomore",3,1.9,23,3,0,82,1,8,30,44,48,6,"one",50,"Coco","Psych","Running Man","Stat100_L2"
"Female","Female",64,160,9,"Freshman",3,3.8,30,3,1,60,200,7.5,12,55,56,7,"thousands",100,"Hidden Figures","New Girl","Gilmore Girls","Stat100_L2"
"Female","Female",69,140,8.5,"Sophomore",2,3.4,28,5,3,85,300,6.5,15,55,63,4,"dozens",60,"interstellar","90210","gossip girl","Stat100_L2"
"Male","Male",71,200,13,"Freshman",2,2.9,32,3,0,0,1000,8,5,47,54,9,"few",20,"Star Wars","Big Bang Theory","Game of Thrones","Stat100_L2"
"Female","Female",60,155,7,"Freshman",5,3.4,24,0,2,0,50,7,14,39,44,8,"none",2,"Lovely Bones","OITNB","Jersey Shore","Stat100_L2"
"Male","Male",73,155,12,"Freshman",4,3.8,26,1,1,90,20,8,6,52,56,8,"few",25,"Harry Potter and the Prisoner of Azkaban","The Office","Friends","Stat100_L2"
"Male","Male",71,169,8.5,"Freshman",1.5,3.3,28,5,1,60,3,6,2,49,50,9,"one",100,"Enter the Dragon","House","The Flash","Stat100_L2"
"Male","Male",67,161,8.5,"Freshman",1,3.3,22,1,2,0,100,8.5,8,47,46,8,"few",45,"Avatar","Parks and Recreation","Skin Wars","Stat100_L2"
"Male","Male",65,140,8.5,"Sophomore",4,3.4,24,1,2,130,40,5,7,65,65,7,"few",25,"The Green Mile","Stranger Things","The Office","Stat100_L2"
"Male","Male",66,199,8,"Freshman",3,2.5,21,0,2,81,0,6.5,5,58,65,7,"one",70,"none","How to get away with murder","New Girl","Stat100_L2"
"Female","Female",66,130,8,"Freshman",2.5,3.9,25,0,2,100,42,6.5,60,54,55,2,"few",60,"She's the Man","This Is Us","Orange is the new black","Stat100_L2"
"Female","Female",68,150,8,"Sophomore",2,2.7,25,2,2,105,50,7,30,50,51,10,"few",50,"none","This is us","the office","Stat100_L2"
"Male","Male",68,138,9.5,"Freshman",5,3.2,22,0,5,85,50,7,10,35,39,7,"few",25,"The sixth sense","The Flash","The Arrow","Stat100_L2"
"Female","Female",67,117,8.5,"Sophomore",3.5,2.6,24,2,2,0,85,7,20,41,45,7,"hundreds",85,"Kill Bill 1 and 2","None","None","Stat100_L2"
"Male","Male",79,294,14,"Freshman",2,3.3,27,0,2,100,58,8,6,53,51,2,"few",50,"batman begins","parks and rec","its always sunny","Stat100_L2"
"Female","Female",71,150,9.5,"Freshman",5,3.2,28,5,4,90,40,7.5,20,52,52,1,"one",10,"Cinderella","Eric & Jessie","Say Yes to the Dress","Stat100_L2"
"Male","Male",72,150,9.5,"Freshman",3,4,24,6,3,100,200,7.5,8,47,47,10,"one",50,"none","none","none","Stat100_L2"
"Female","Female",63,130,6,"Freshman",1,1.6,27,6,4,120,65,6,6,38,42,7,"few",50,"the warriors","friends","shameless","Stat100_L2"
"Female","Female",65,116,8,"Freshman",4.5,3.7,24,4,0,50,20,8.5,7,46,47,2,"few",90,"shawshank redemption","LangYaBang","The House of Cards","Stat100_L2"
